,name,ingredients,ingredients_pre,url,serve
90,민트초코아이스크림 핫케이크,"핫케이크1/4개,바나나1개,휘핑크림취향껏,딸기데코용,라베스트민트초코콘1~2개,꿀 혹은 시럽취향껏","['꿀 혹은 시럽취향껏', '핫케이크', '바나나', '딸기데코용', '휘핑크림취향껏', '라베스트민트초코콘']",https://www.haemukja.com/recipes/5861,1
91,민트초코 프라푸치노,"라베스트민트초코콘2개,우유1잔,얼음8개,휘핑크림취향껏,초코과자취향껏,데코용 딸기한 알","['초코과자취향껏', '휘핑크림취향껏', '데코용 딸기한 알', '라베스트민트초코콘', '얼음', '우유']",https://www.haemukja.com/recipes/5860,1
92,쾌변 리뉴얼,"쾌변(사과맛,포도맛,골드키위맛,플레인맛)각 1병,체리한 줌,석류한 줌,사과1/2개,딸기4개,골드키위1개,귤1개,바나나1개","['사과', '귤', '석류', '바나나', '쾌변', '골드키위', '체리', '딸기', '포도맛', '골드키위맛']",https://www.haemukja.com/recipes/5859,1
93,크림카레우동,"감자 삶은것1,우동면1,카레가루2숟가락,우유적당히,생크림적당히,양파반쪽,베이컨2줄","['우동면', '양파반쪽', '감자', '카레가루', '베이컨', '생크림', '우유']",https://www.haemukja.com/recipes/5858,1
94,차돌박이 크림 파스타 ,"차돌박이50g,파스타면1인분,양파반개,마늘2개,파프리카(적,노)1/3,우유적당히,생크림적당히,파마산치즈 가루적당히","['생크림', '우유', '파프리카', '마늘', '파마산치즈 가루', '파스타면', '양파', '차돌박이']",https://www.haemukja.com/recipes/5857,1
95,고추기름 묵볶이,"도토리묵300g,떡볶이떡100g,고추기름4T,양조간장2T,설탕3T,물엿1T,고추가루4T,참기름1T,대파10G,굴소스0.5T","['굴소스', '물엿', '고추기름', '대파', '양조간장', '고추가루', '도토리묵', '참기름', '떡볶이떡', '설탕']",https://www.haemukja.com/recipes/5856,4
96,돌돌말이 키스틱꼬치,"키스틱3개,식빵3장,청포도1/3 송이,사과1/2,이 외 취향에 맞는 과일원하는만큼","['청포도', '사과', '이 외 취향에 맞는 과일원하는만큼', '키스틱', '식빵']",https://www.haemukja.com/recipes/5855,2
97,추억의 옛날빙수,"국화빵통팥2개,파스퇴르 우유1개,토핑과자2개","['파스퇴르 우유', '토핑과자', '국화빵통팥']",https://www.haemukja.com/recipes/5854,1
98,허니버터 감자칩 ,"감자3개,꿀50g,소금약간,버터50g,파슬리 가루약간","['파슬리 가루', '버터', '소금', '감자', '꿀']",https://www.haemukja.com/recipes/5849,4
99,브케스무디,"물200ml,바나나1개,브로콜리가루1t,케일가루1t","['케일가루', '브로콜리가루', '바나나']",https://www.haemukja.com/recipes/5846,1
100,토마토빙수,"토마토2개,설탕2큰술,레몬즙1큰술,우유300ml,물100ml,연유3큰술","['레몬즙', '토마토', '연유', '우유', '설탕']",https://www.haemukja.com/recipes/5843,2
101,차돌파스타,"스파게티1인분,소금약간,차돌박이300g,마늘5개,청양고추1개,쪽파2대,올리브유2큰술,간장1큰술,굴소스1큰술,설탕1/2큰술,맛술2작은술,후추1/2작은술","['굴소스', '간장', '청양고추', '쪽파', '소금', '맛술', '설탕', '마늘', '후추', '올리브유', '차돌박이', '스파게티']",https://www.haemukja.com/recipes/5842,2
102,무한피망,"참치1캔,피망1개,참기름약간,후추약간","['참기름', '후추', '피망', '참치']",https://www.haemukja.com/recipes/5841,2
103,참치라자냐,"라자냐6장,양파1/2개,참치1캔,토마토소스4큰술,모짜렐라치즈2컵,소금약간,후추약간,올리브유약간","['토마토소스', '라자냐', '소금', '모짜렐라치즈', '후추', '양파', '올리브유', '참치']",https://www.haemukja.com/recipes/5840,2
104,라이스푸딩,"즉석밥1/2개,우유1컵,휘핑크림1/3컵,설탕2큰술,바닐라빈1/3개,냉동망고150g,라즈베리청20g,허브약간","['즉석밥', '휘핑크림', '바닐라빈', '허브', '라즈베리청', '우유', '설탕', '망고']",https://www.haemukja.com/recipes/5839,2
105,수박냉면,"수박1/2개,냉면2인분,채썬오이약간,채썬배약간,삶은계란1개,깨약간,참기름약간,고춧가루2큰술,고추장1큰술,간장1큰술,식초2큰술,설탕1큰술,매실청1큰술,배즙1큰술,갈은양파1큰술,다진마늘1작은술","['계란', '간장', '냉면', '갈은양파', '식초', '수박', '채오이', '고춧가루', '깨', '고추장', '참기름', '매실청', '마늘', '배즙', '채배', '설탕']",https://www.haemukja.com/recipes/5834,2
106,춘천닭갈비,"닭고기1kg,고추장2큰술,고춧가루1.5큰술,진간장1큰술,맛술1.5큰술,설탕2큰술,다진마늘1큰술,다진생강1/2작은술,후추가루약간,참기름1큰술,간장3큰술,굴소스1큰술,맛술2큰술,설탕2큰술,다진마늘1큰술,다진생강1/2작은술,후추가루약간,참기름1큰술","['굴소스', '간장', '닭고기', '맛술', '생강', '참기름', '고추장', '고춧가루', '마늘', '진간장', '후추가루', '설탕']",https://www.haemukja.com/recipes/5833,3
107,아란치니&콜리플라워소스,"밥1공기,양파1/4개,마늘2개,감자1/4개,당근1/4개,홍피망1/4개,청피망1/4개,베이컨3줄,체다치즈50g,식용유약간,간장1작은술,소금약간,후추약간,밀가루30g,빵가루30g,달걀2개,콜리플라워1/2개,양파1/4개,버터15g,타임2줄기,이태리파슬리2줄기,우유120ml,생크림30ml,올리브유2큰술,소금약간,후추약간","['이태리파슬리', '콜리플라워', '홍피망', '당근', '소금', '달걀', '후추', '식용유', '올리브유', '생크림', '체다치즈', '마늘', '베이컨', '우유', '간장', '버터', '빵가루', '감자', '청피망', '밀가루', '양파', '밥']",https://www.haemukja.com/recipes/5830,2
108,앙빠다코코낫,"빠다코코낫8장,팥양갱1개,고메버터240g","['팥양갱', '빠다코코낫', '고메버터']",https://www.haemukja.com/recipes/5835,2
109,가지타르틴,"가지1개,토마토소스1컵,어린잎20g,파마산치즈가루20g,방울토마토20g,올리브오일3큰술,소금1ts,후추1약간","['토마토소스', '가지', '어린잎', '후추', '방울토마토', '파마산치즈가루', '소금', '올리브오일']",https://www.haemukja.com/recipes/5836,2
110,식빵계란빵,"식빵6장,계란6개,녹인버터3큰술,설탕1/2큰술,소금약간,후추약간,파슬리가루약간","['계란', '버터', '소금', '파슬리가루', '후추', '식빵', '설탕']",https://www.haemukja.com/recipes/5837,2
111,간장비빔국수,"소면50g,간장5큰술,참기름2큰술,고춧가루0.5큰술,깨1큰술,설탕2.5큰술","['간장', '소면', '고춧가루', '깨', '참기름', '설탕']",https://www.haemukja.com/recipes/5838,2
112,감자오믈렛,"달걀6개,감자3개,양파1/2개,파마산치즈2큰술,우유1/2컵,버터1큰술,소금약간,후추약간,파슬리가루약간","['버터', '파마산치즈', '감자', '소금', '파슬리가루', '달걀', '후추', '양파', '우유']",https://www.haemukja.com/recipes/5828,3
113,멘보샤,"새우20마리,식빵4장,달걀흰자1개,소금1/2작은술,후추약간,감자전분1.5큰술,식용유약간","['소금', '새우', '감자전분', '달걀흰자', '후추', '식용유', '식빵']",https://www.haemukja.com/recipes/5829,2
114,레인보우토스트,"식빵2장,피자치즈150g,색소약간,버터약간","['피자치즈', '버터', '식빵', '색소']",https://www.haemukja.com/recipes/5826,2
115,탄탄비빔면,"생면160g,양파1/2개,오이1/3개,레드파프리카1/4개,아몬드슬라이스약간,무순약간,땅콩버터1큰술,고추장1/3큰술,두반장1/2큰술,굴소스2/3큰술,고추기름1/3큰술,설탕2/3큰술,참기름1/2큰술,치킨스톡1/2큰술,물2큰술","['오이', '굴소스', '아몬드슬라이스', '생면', '땅콩버터', '레드파프리카', '두반장', '고추기름', '고추장', '무순', '참기름', '양파', '치킨스톡', '설탕']",https://www.haemukja.com/recipes/5825,1
116,전남친토스트,"식빵2장,블루베리잼2큰술,크림치즈2큰술","['크림치즈', '블루베리잼', '식빵']",https://www.haemukja.com/recipes/5824,2
117,스팸동,"밥1공기,스팸1캔,양파1/3개,물200ml,간장1큰술,맛술1.5큰술,설탕1큰술,달걀1개,대파약간","['간장', '대파', '스팸', '맛술', '달걀', '양파', '설탕', '밥']",https://www.haemukja.com/recipes/5823,1
118,스칼로피네 알 리모네,"닭가슴살250g,양파1/2개,버터30g,밀가루2큰술,레몬1개,화이트와인1/2컵,로즈마리1줄기,소금약간,후추약간,올리브오일3큰술","['레몬', '양파', '올리브오일', '버터', '소금', '밀가루', '후추', '닭가슴살', '화이트와인', '로즈마리']",https://www.haemukja.com/recipes/5822,2
119,수박셔벗,"수박1/4통,레몬즙3큰술,설탕3큰술,꿀2큰술","['꿀', '수박', '설탕', '레몬즙']",https://www.haemukja.com/recipes/5821,4
120,크레페,"크레페믹스가루200g,달걀2개,물300ml,녹인버터10g,슬라이스햄4장,달걀1개,루꼴라20g,베이컨2장,모짜렐라치즈3큰술,적양파1/4개,후추약간,발사믹크림약간","['버터', '크레페믹스가루', '후추', '루꼴라', '달걀', '모짜렐라치즈', '베이컨', '발사믹크림', '적양파', '슬라이스햄']",https://www.haemukja.com/recipes/5818,2
121,땡모반,"수박1/4통,설탕2큰술,얼음약간,소금약간","['소금', '얼음', '수박', '설탕']",https://www.haemukja.com/recipes/5819,3
122,매운참치라면,"라면1봉지,참치1캔,청양고추1개,대파1/3개,고춧가루1/2큰술,다진마늘1큰술,식용유2큰술,물600ml","['대파', '라면', '고춧가루', '마늘', '식용유', '청양고추', '참치']",https://www.haemukja.com/recipes/5817,1
123,베이컨맛탕,"통베이컨 250g250 g,올리고당 5 큰술5 큰술,설탕 1 큰술1 큰술","['통베이컨', '올리고당', '설탕']",https://www.haemukja.com/recipes/5816,2
124,홈메이드냉면,"냉면 면2인 분량,계란1개,오이1/5 개,깨소금약간,[육수재료],양지머리600 g,대파1 뿌리,양파1 개,생강반 개,감초5 개,무1/5 개,마늘10 개,국간장반 컵,황설탕반 컵,백설탕반 컵,사과 2배 식초6 큰술,레몬즙1 큰술,미림3 큰술,굵은소금1 큰술","['오이', '계란', '감초', '사과', '깨소금', '냉면 면', '백설탕반 컵', '양지머리', '대파', '소금', '레몬즙', '생강', '미림', '마늘', '국간장반 컵', '양파', '무', '황설탕반 컵']",https://www.haemukja.com/recipes/5815,6
125,닭날개볶음밥,"닭날개6개,청주2큰술,소금약간,후추약간,베이컨2줄,파1/3개,양파1/2개,밥1공기,고춧가루3큰술,고추장1큰술,간장2큰술,다진마늘1/2큰술,매실액1큰술,물엿1.5큰술,미림1.5큰술,물1큰술","['청주', '파', '간장', '물엿', '밥', '매실액', '소금', '미림', '고춧가루', '고추장', '마늘', '후추', '베이컨', '양파', '닭날개']",https://www.haemukja.com/recipes/5813,2
126,청양새우젓콩나물국,"콩나물4줌,무100g,대파15cm,청양고추2개,새우젓1.5큰술,소금0.3큰술,다진 마늘1큰술,고춧가루1.5큰술","['대파', '새우젓', '소금', '고춧가루', '마늘', '청양고추', '무', '콩나물']",https://www.haemukja.com/recipes/5812,4
127,대파가지제육볶음,"떡국떡1컵,대파2대,가지1개,돼지고기600g,청양고춧가루3큰술,일반 고춧가루1큰술,맛술2큰술,설탕3큰술,간장2큰술,굴소스1.5큰술,고추장2큰술,다진 마늘1큰술,후춧가루약간,참기름1.5큰술","['돼지고기', '굴소스', '가지', '간장', '후춧가루', '떡국떡', '대파', '일반 고춧가루', '맛술', '고추장', '마늘', '참기름', '청양고춧가루', '설탕']",https://www.haemukja.com/recipes/5811,4
128,돼지고기 볶음고추장,"다진 돼지고기100g,고추장150g,양파1/2개,대파1/2개,마늘1큰술,올리고당1큰술,설탕1큰술,간장1큰술,식용유2큰술,통깨1작은술","['돼지고기', '올리고당', '간장', '대파', '고추장', '마늘', '식용유', '양파', '통깨', '설탕']",https://www.haemukja.com/recipes/5810,6
129,빠에야,"쌀130g,닭다리살100g,애호박1/4개,새송이버섯1/2개,토마토1개,방울토마토3개,양파1/2개,마늘2개,홍새우3개,바지락50g,오징어몸통1/3개,레몬1/2개,파슬리5장,강황가루1/2작은술,파프리카가루1/2작은술,샤프란10가닥,올리브유약간","['애호박', '홍새우', '레몬', '새송이버섯', '파슬리', '방울토마토', '오징어몸통', '샤프란', '토마토', '바지락', '쌀', '마늘', '파프리카가루', '양파', '닭다리살', '강황가루', '올리브유']",https://www.haemukja.com/recipes/5809,2
130,우동짜장,"레토르트 우동2개,레토르트 짜장1개,쑥갓4뿌리,대파1뿌리,고추가루약간,[육수용재료],건다시마2장,말린 멸치4개,건새우5마리,대파1뿌리","['레토르트 짜장', '쑥갓', '대파', '말린 멸치', '건다시마', '고추가루', '건새우', '레토르트 우동']",https://www.haemukja.com/recipes/5808,2
131,리얼복숭아 아이스티,"천도복숭아 중간크기18 개,백설탕천도복숭아 무게의 1.2배,레몬즙4 큰술,얼음적당량,아이스티분말2 큰술","['천도복숭아', '레몬즙', '백설탕천도복숭아 무게의', '아이스티분말', '얼음']",https://www.haemukja.com/recipes/5807,4
132,청포도 판나코타,"청포도100g,우유150ml,생크림150ml,설탕50g,판젤라틴6g,설탕100g,물80g","['청포도', '판젤라틴', '생크림', '우유', '설탕']",https://www.haemukja.com/recipes/5804,2
133,마약계란,"달걀8개,식초1큰술,소금1큰술,물1컵,간장1컵,설탕1/2컵,올리고당1/2컵,참기름1큰술,쪽파50g,깨2큰술","['올리고당', '간장', '쪽파', '소금', '달걀', '깨', '참기름', '식초', '설탕']",https://www.haemukja.com/recipes/5802,4
134,순살양념꽃게장,"순살양념꽃게장1개,밥1공기,어린잎적당량,계란 노른자1개,김적당량","['어린잎', '계란 노른자', '김', '순살양념꽃게장', '밥']",https://www.haemukja.com/recipes/5806,4
135,알록옥수수,"알록옥수수2개,버터1조각,꿀2큰술,마요네즈3큰술,고춧가루약간,파마산 치즈약간","['마요네즈', '버터', '알록옥수수', '고춧가루', '꿀', '파마산 치즈']",https://www.haemukja.com/recipes/5805,2
136,게맛살오이초무침,"오이1개,양파1/2개,소금1/3큰술,게맛살5줄,설탕1/2큰술,식초2큰술,다진 마늘2/3큰술,마요네즈1/2큰술,부순참깨2/3큰술,참기름1/2큰술","['오이', '마요네즈', '부순참깨', '소금', '게맛살', '마늘', '참기름', '양파', '식초', '설탕']",https://www.haemukja.com/recipes/5801,3
137,샐러드동치미냉소면,"달걀2개,치커리1줌,방울토마토1컵,적채1줌,소면2줌,동치미국물4컵","['적채', '치커리', '방울토마토', '동치미국물', '소면', '달걀']",https://www.haemukja.com/recipes/5800,2
138,메로나튀김,"메로나1개,밀가루30g,계란1개,빵가루100g,식용유적당히","['계란', '메로나', '빵가루', '밀가루', '식용유']",https://www.haemukja.com/recipes/5799,2
